timestamp,red_x,red_y,green_x,green_y
8166400,1102.4676258992806,562.115107913669,1114.0,595.0
8183466,1102.0,561.5,1113.5968992248063,594.4728682170543
8217600,1101.639705882353,561.3602941176471,1113.5426356589148,594.3875968992248
8234666,1101.5190839694656,561.2290076335878,1113.4918032786886,594.0081967213115
8277333,1101.5071428571428,561.0857142857143,1113.4180327868853,593.9262295081967
8320000,1101.5074626865671,560.5820895522388,1113.3719008264463,593.900826446281
8337066,1101.5333333333333,560.5407407407407,1113.3858267716535,593.5433070866142
8362666,1101.4592592592592,560.4666666666667,1113.359375,593.2734375
8405333,1101.451127819549,560.3834586466165,1113.327868852459,593.016393442623
8448000,1101.4924242424242,560.3560606060606,1113.2926829268292,592.9756097560976
8465066,1101.5190839694656,560.2290076335878,1113.4098360655737,592.860655737705
8490666,1101.5075757575758,559.6439393939394,1113.3801652892562,592.8181818181819
8533333,1101.4661654135339,559.609022556391,1113.5968992248063,592.4728682170543
8576000,1101.5075757575758,559.6439393939394,1114.0229007633588,592.3511450381679
8593066,1101.548872180451,559.6165413533835,1114.4573643410852,592.3875968992248
8635733,1101.9545454545455,560.0227272727273,1114.5703125,592.515625
8652800,1101.9545454545455,560.0227272727273,1115.0,592.3939393939394
8704000,1101.897810218978,559.6715328467153,1115.6612903225807,592.0
8746666,1102.144927536232,560.304347826087,1116.0,592.3939393939394
8763733,1102.4666666666667,560.4592592592593,1116.473282442748,592.4580152671756
8806400,1102.5,560.5,1116.6614173228347,592.5433070866142
8857600,1102.5746268656717,560.5746268656717,1117.5,592.5846153846154
8874666,1102.9142857142858,560.6928571428572,1118.1171875,592.859375
8917333,1103.0785714285714,560.6428571428571,1118.6046511627908,592.6899224806201
8934400,1103.1360544217687,560.9319727891157,1119.5968992248063,592.4728682170543
8960000,1103.5,561.0,1120.5,592.5
8977066,1103.9347826086957,561.3550724637681,1121.4318181818182,592.4242424242424
9028266,1104.0704225352113,561.4366197183099,1122.109489051095,592.4014598540145
9062400,1104.5,561.7313432835821,1123.2173913043478,592.5
9130666,1104.7517730496454,562.3191489361702,1124.2164179104477,592.5895522388059
9130666,1104.972027972028,562.5384615384615,1125.1323529411766,592.6397058823529
9173333,1105.1917808219177,563.0616438356165,1126.144927536232,592.6521739130435
9198933,1106.0140845070423,563.4366197183099,1127.0579710144928,593.2971014492754
9233066,1106.1985815602836,564.2765957446809,1127.5681818181818,593.5757575757576
9275733,1106.857142857143,564.5,1128.5,594.0
9292800,1107.0827586206897,564.8,1129.1007194244605,594.3237410071943
9344000,1107.9716312056737,565.4113475177305,1129.963503649635,594.7445255474453
9369600,1108.4172185430464,566.0596026490066,1130.5413533834587,595.4661654135339
9403733,1108.8181818181818,566.3356643356643,1131.1151079136691,595.4604316546763
9429333,1109.0140845070423,566.4366197183099,1131.5419847328244,595.6183206106871
9463466,1109.7410071942445,566.589928057554,1132.0797101449275,595.7173913043479
9514666,1110.1496598639455,567.0816326530612,1132.9214285714286,596.3642857142858
9540266,1110.7304964539007,567.3404255319149,1133.5,596.2686567164179
9574400,1111.0816326530612,566.8843537414966,1134.0935251798562,596.2589928057554
9617066,1111.7517730496454,567.2765957446809,1135.0,596.0
9642666,1112.0845070422536,567.3661971830986,1136.0857142857142,595.5785714285714
9685333,1112.8936170212767,567.4042553191489,1136.9574468085107,595.6028368794326
9702400,1113.5,567.3529411764706,1137.2089552238806,595.9776119402985
9745066,1114.0805369127518,567.0805369127517,1138.113475177305,595.5390070921986
9770666,1114.8181818181818,567.3356643356643,1138.958041958042,595.5244755244755
9787733,1115.1379310344828,566.9586206896552,1139.9142857142858,595.4214285714286
9838933,1115.5413533834587,566.4661654135339,1140.2553191489362,594.6028368794326
9873066,1116.4172661870505,566.0575539568346,1141.0425531914893,594.3971631205674
9898666,1116.9716312056737,565.4113475177305,1142.0,593.5
9932800,1117.8181818181818,565.3356643356643,1142.886524822695,593.4609929078014
9966933,1117.958041958042,564.4755244755245,1143.5238095238096,592.5850340136054
10009600,1118.127659574468,564.4822695035461,1144.9574468085107,591.6028368794326
10043733,1118.9183673469388,564.7210884353741,1146.0,591.5
10069333,1119.5,564.3529411764706,1146.2695035460993,591.3404255319149
10103466,1120.0405405405406,563.9054054054054,1146.9261744966443,590.9395973154362
10137600,1120.1805555555557,563.8958333333334,1147.103448275862,590.6068965517242
10180266,1120.5746268656717,563.5074626865671,1147.811188811189,590.3916083916084
10197333,1121.0425531914893,562.4751773049645,1148.0,589.5
10240000,1121.5,562.3529411764706,1148.1904761904761,589.0
10257066,1122.1172413793104,561.4068965517241,1148.9295774647887,588.4366197183099
10308266,1122.7733333333333,560.9066666666666,1149.2291666666667,587.5763888888889
10342400,1122.7304964539007,560.3404255319149,1149.8896551724138,587.3310344827586
10368000,1123.0,559.8791946308725,1150.0625,586.5763888888889
10410666,1123.4285714285713,559.85,1150.2657342657342,586.6083916083916
10427733,1123.9041095890411,559.9041095890411,1151.1172413793104,586.4068965517241
10478933,1123.9583333333333,560.0625,1151.9154929577464,586.5
10513066,1123.5407407407408,560.3851851851852,1151.8309859154929,586.4507042253521
10538666,1123.4113475177305,559.9716312056737,1151.0344827586207,586.4620689655172
10572800,1123.0,560.4507042253521,1150.5248226950355,586.9574468085107
10606933,1122.4671532846714,561.3941605839416,1150.0845070422536,587.5
10649600,1121.967105263158,561.8355263157895,1149.958041958042,587.4755244755245
10666666,1120.8707482993198,561.8027210884354,1148.8428571428572,587.5571428571428
10709333,1120.041095890411,561.8630136986301,1148.0,587.5774647887324
10726400,1120.0416666666667,562.7777777777778,1148.041958041958,588.4755244755245
10777600,1120.4785714285715,564.1,1148.9142857142858,589.5785714285714
10794666,1121.8175675675675,565.8648648648649,1149.958041958042,591.4755244755245
10837333,1122.5,567.8472222222222,1151.1342281879195,593.0738255033557
10880000,1123.5177304964539,569.1276595744681,1152.113475177305,594.5390070921986
10897066,1123.8175675675675,570.9459459459459,1152.5,596.0845070422536
10922666,1124.1972789115646,571.952380952381,1152.958041958042,597.4755244755245
10965333,1125.5,574.3529411764706,1154.0671140939598,599.8657718120805
10982400,1127.1644736842106,576.9078947368421,1155.9295774647887,602.3661971830986
11025066,1129.4055944055945,579.8251748251748,1158.0662251655629,604.933774834437
11067733,1131.972027972028,583.3356643356643,1160.82,607.9866666666667
11093333,1134.4259259259259,585.9135802469136,1163.2119205298013,610.8079470198676
11136000,1136.9805194805194,588.8441558441558,1166.1082802547771,613.4140127388536
11178666,1139.81045751634,592.6013071895425,1169.0389610389611,616.7662337662338
11212800,1142.1875,595.38125,1172.1354838709678,618.941935483871
11246933,1145.1172839506173,597.4382716049382,1174.8364779874214,621.3584905660377
11289600,1147.378048780488,599.7256097560976,1176.9382716049383,623.3086419753087
11306666,1150.28,601.3142857142857,1179.08125,625.3
11349333,1152.683908045977,604.3333333333334,1182.0448717948718,627.8397435897435
11366400,1154.5197740112994,607.4858757062146,1183.7935483870967,630.8129032258065
11383466,1154.609625668449,609.9197860962566,1183.8246753246754,632.8506493506494
11434666,1154.4139784946237,610.9731182795699,1182.9615384615386,633.974358974359
